timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,bytes_transferred,duration,packet_size_avg,packets_per_second,bytes_per_second,tcp_flags,service,label,src_ip_malicious,dst_ip_malicious,src_country,dst_country,src_ip_reputation,anomaly_score
2025-09-24T07:13:56.625240,77.72.107,10.0.1.103,53690,22,ICMP,350,363300,18.54880226638173,1038,18.869142868289018,19586.170297284,RST,SSH,Web Attack,False,False,CA,US,0.747267741631214,0.7514530836549234
2025-09-25T06:31:34.625245,192.168.1.246,10.0.4.66,27921,53,ICMP,128,20096,77.34242281645761,157,1.6549778936167876,259.8315292978357,RST,DNS,Normal,False,False,GB,US,0.7274519587636116,0.18555044988442845
2025-09-25T21:12:55.625250,192.168.2.199,10.0.7.207,9971,8443,ICMP,75,40275,405.887489673897,537,0.1847802701686061,99.22700508054147,SYN,Unknown,Malware C2,False,False,IR,US,0.9221412268147843,0.9363008133105524
2025-09-27T17:51:47.625255,192.168.2.202,10.0.7.107,32839,25,TCP,177,100359,290.947853129467,567,0.6083564394655901,344.9381011769896,FIN,SMTP,Normal,False,False,RU,US,0.7985033924377767,0.1627910359050586
2025-09-27T06:32:35.625260,192.168.1.11,10.0.5.138,64678,80,TCP,24,23328,39.010058056052735,972,0.6152259493055586,597.9996227250031,SYN,HTTP,Normal,False,False,FR,US,0.8213147865329038,0.07674124305578041
2025-09-26T09:17:10.625265,192.168.5.181,10.0.3.64,18837,80,ICMP,13,12389,253.09743497106177,953,0.051363618131832794,48.94952807963665,SYN,HTTP,Normal,False,False,FR,US,0.9224824878827467,0.011073094503697567
2025-09-27T11:10:31.625269,192.168.1.96,10.0.6.131,54869,110,ICMP,174,95178,175.66311976561704,547,0.990532333890938,541.8211866383431,SYN,POP3,Normal,False,False,RU,US,0.8975115357137488,0.18696792065146386
2025-09-26T05:21:01.625274,198.51.100.10,10.0.5.71,63486,23,UDP,67,9447,139.60053089147263,141,0.4799408682198116,67.67166241899344,SYN,Unknown,Brute Force,False,False,US,US,0.9036550069577814,0.9383012301623329
2025-09-26T18:09:51.625279,192.168.6.125,10.0.9.141,28929,25,TCP,44,4620,65.91664644311903,105,0.6675096864639283,70.08851707871247,ACK,SMTP,Normal,False,False,AU,US,0.9930470658758138,0.21019988970629983
2025-09-27T16:36:22.625284,192.168.3.75,10.0.3.97,15287,110,ICMP,60,48600,162.74243008909193,810,0.36868074273656554,298.63140161661806,PSH,POP3,Normal,False,False,GB,US,0.8801060501145389,0.020033952918139773
2025-09-26T10:21:34.625288,192.168.4.52,10.0.10.239,17621,110,UDP,167,181863,233.574708866919,1089,0.7149746683197176,778.6074138001724,FIN,POP3,Normal,False,False,CN,US,0.849291582927301,0.20408724357895974
2025-09-30T11:08:04.625294,192.168.1.154,10.0.10.137,7864,8080,TCP,90,84690,198.02245322136517,941,0.4544939148864643,427.6787739081629,FIN,Unknown,Malware C2,False,False,CA,US,0.9366639628105599,0.9402314643073375
2025-09-24T08:58:09.625301,192.168.3.7,10.0.6.103,51850,80,TCP,176,95568,294.6239947375607,543,0.5973715757834789,324.372765650429,ACK,HTTP,Normal,False,False,KP,US,0.9385083620234096,0.21355909772400333
2025-09-28T20:01:12.625306,192.168.7.218,10.0.2.12,58009,53,ICMP,174,232986,288.5562826333744,1339,0.60300194614399,807.4196058868027,SYN,DNS,Normal,False,False,US,US,0.8195150209955996,0.05077504867309932
2025-09-30T07:49:06.625311,192.168.8.57,10.0.2.55,58031,80,UDP,37,32782,9.723585715162907,886,3.805180628202043,3371.39003658701,PSH,HTTP,Normal,False,False,GB,US,0.9868376891954456,0.21794798322106415
2025-09-28T19:12:51.625316,192.168.7.215,10.0.8.155,65248,110,ICMP,92,102212,272.75769619922585,1111,0.3372957070762248,374.7355305616858,SYN,POP3,Normal,False,False,AU,US,0.7460073702647433,0.03455118125203658
2025-09-30T00:57:32.625320,192.168.6.44,10.0.9.114,36815,53,TCP,125,33375,243.70171240064147,267,0.512922124217585,136.9502071660952,SYN,DNS,Normal,False,False,US,US,0.9560473865201911,0.2043575240200823
2025-09-29T14:56:43.625325,192.168.1.192,10.0.4.60,49928,80,UDP,9,4905,40.42666706277566,545,0.2226253276339736,121.33080356051562,FIN,HTTP,Normal,False,False,DE,US,0.979719551662495,0.28295117797258856
2025-09-28T21:17:59.625329,77.72.32,10.0.6.51,17132,53,TCP,311,419850,30.753342051052847,1350,10.112722041192034,13652.174755609247,SYN,DNS,Botnet,False,False,RU,US,0.7210252894525062,0.7191246799468533
2025-09-25T07:24:50.625334,192.168.4.105,10.0.10.217,27118,110,UDP,184,245088,188.17531796418112,1332,0.9778115535589217,1302.4449893404837,RST,POP3,Normal,False,False,RU,US,0.8333489275675131,0.2927627131259264
2025-09-29T16:12:13.625339,192.168.10.69,10.0.5.132,43512,80,UDP,89,118815,203.83893705822325,1335,0.43661923126384145,582.8866737372283,RST,HTTP,Normal,False,False,GB,US,0.719286863489767,0.161229075891611
2025-09-29T14:00:41.625343,172.16.0.77,10.0.9.150,64360,3389,TCP,112,24528,76.56372842761662,219,1.4628336720289796,320.36057417434654,ACK,RDP,Brute Force,False,False,US,US,0.7355800441060727,0.7124778464023022
2025-09-28T05:08:42.625348,192.168.3.149,10.0.3.181,48452,80,ICMP,117,148824,10.308398269579408,1272,11.349968922453527,14437.160469360886,FIN,HTTP,Normal,False,False,AU,US,0.8304450700799101,0.265397774487689
2025-09-29T08:03:41.625353,192.168.4.199,10.0.10.21,61735,110,TCP,55,17710,182.98497680454585,322,0.30057112316246526,96.78390165831381,PSH,POP3,Normal,False,False,IR,US,0.9395182149372057,0.16332971744588073
2025-09-29T01:01:34.625359,192.168.7.165,10.0.4.225,39816,443,UDP,115,107295,189.78885074679474,933,0.6059365423600479,565.3387940219247,FIN,HTTPS,Normal,False,False,FR,US,0.8304865699359348,0.05637797574284295
2025-09-28T10:40:45.625363,203.0.113.129,10.0.1.29,11356,50319,UDP,1,58,0.0492594216449327,58,20.300684957450564,1177.4397275321328,PSH,Unknown,Port Scan,False,False,CN,US,0.8762438696535848,0.7923349099886742
2025-09-29T00:53:01.625368,192.168.3.123,10.0.5.174,33739,25,ICMP,128,37248,43.86869252263765,291,2.917798380563722,849.0793287440431,FIN,SMTP,Normal,False,False,US,US,0.8453809890645841,0.07962673294244772
2025-09-29T10:19:03.625372,192.168.8.23,10.0.1.121,55538,443,UDP,48,32064,187.3476746936624,668,0.2562081439147093,171.1470401350258,PSH,HTTPS,Normal,False,False,KP,US,0.8091170701940389,0.1806497172340181
2025-09-27T19:06:31.625377,192.168.1.152,10.0.6.121,47566,80,UDP,112,115248,129.5678249243277,1029,0.8644121336868319,889.4800855637501,ACK,HTTP,Normal,False,False,FR,US,0.7781050153732075,0.1474511694485016
2025-09-26T15:20:25.625382,192.168.3.6,10.0.5.132,61935,443,ICMP,95,83030,267.84077297320243,874,0.35468834317284764,309.9976119330688,PSH,HTTPS,Normal,False,False,US,US,0.8050432537097317,0.23545395239070321
2025-09-27T23:03:21.625386,192.168.8.143,10.0.5.233,29781,110,ICMP,26,21190,191.4155155671473,815,0.13583015944639748,110.70157994881396,SYN,POP3,Normal,False,False,IR,US,0.9461371404825968,0.2539841066982068
2025-09-28T05:41:28.625391,192.168.5.186,10.0.1.91,17973,443,UDP,82,103812,62.484049510807,1266,1.312334918142871,1661.4160063688746,ACK,HTTPS,Normal,False,False,AU,US,0.9596106818390178,0.016444129353351877
2025-09-24T23:10:03.625395,192.168.6.25,10.0.1.16,44242,110,ICMP,28,13636,141.28106423848294,487,0.19818650256439108,96.51682674885845,RST,POP3,Normal,False,False,US,US,0.7581350852993074,0.07726500744322229
2025-09-24T21:15:47.625400,192.168.1.53,10.0.1.223,55569,80,TCP,73,67963,287.6823396139616,931,0.2537521076127164,236.24321218743896,SYN,HTTP,Normal,False,False,US,US,0.769493776922713,0.2987201402501648
2025-09-30T11:17:58.625405,10.0.0.186,10.0.5.188,37821,21,TCP,207,41814,100.43423045999205,202,2.061050291837088,416.33215895109186,PSH,FTP,Brute Force,False,False,US,US,0.7494775189288914,0.9480006727310748
2025-09-30T04:38:26.625410,192.168.4.194,10.0.3.10,60837,25,ICMP,50,41100,273.96688886046377,822,0.18250380623720516,150.01812872698264,RST,SMTP,Normal,False,False,CN,US,0.8632025648677862,0.23323014528018804
2025-09-26T19:38:21.625414,192.168.1.200,10.0.9.137,18611,53,ICMP,195,54795,41.80355233271231,281,4.664675347396439,1310.7737726183993,FIN,DNS,Normal,False,False,CA,US,0.8649788467817571,0.19006722746408317
2025-09-26T20:51:00.625419,192.168.2.206,10.0.1.49,50893,80,TCP,169,252655,114.19704941569566,1495,1.479898131035004,2212.447705897331,ACK,HTTP,Normal,False,False,US,US,0.8708301192384451,0.22007287586281415
2025-09-29T10:22:04.625424,192.168.10.190,10.0.6.2,4420,443,ICMP,177,253287,299.20726238168004,1431,0.5915631812914091,846.5269124280064,RST,HTTPS,Normal,False,False,IR,US,0.7402705932193644,0.20476740091747506
2025-09-28T17:50:12.625428,192.168.2.218,10.0.6.70,27870,25,ICMP,111,19980,157.5431263747228,180,0.7045689809149905,126.82241656469829,RST,SMTP,Normal,False,False,DE,US,0.8873839870078468,0.004903029965015315
2025-09-26T22:13:05.625433,192.168.7.147,10.0.9.156,35068,80,UDP,60,15960,189.53744707195798,266,0.3165601358829159,84.20499614485563,PSH,HTTP,Normal,False,False,RU,US,0.8792939451753706,0.2667583657805417
2025-09-30T17:17:56.625438,192.168.9.106,10.0.2.210,4763,110,TCP,175,108850,147.05355252945097,622,1.190042654460538,740.2065310744547,FIN,POP3,Normal,False,False,FR,US,0.8562081052394572,0.060809089529602754
2025-09-26T04:50:13.625443,192.168.7.173,10.0.6.49,47426,53,UDP,126,119952,295.62705161725114,952,0.42621268693344216,405.7544779606369,ACK,DNS,Normal,False,False,DE,US,0.8781244237494568,0.058448262234698733
2025-09-26T04:22:20.625447,192.168.10.57,10.0.6.85,17689,25,ICMP,193,126994,97.41965064891465,658,1.9811198122188114,1303.5768364399778,RST,SMTP,Normal,False,False,KP,US,0.749833400422091,0.22535212822243406
2025-09-28T01:24:13.625452,192.168.9.76,10.0.5.62,51921,110,TCP,43,21242,202.5803457780859,494,0.21226146018678343,104.85716133227102,RST,POP3,Normal,False,False,CA,US,0.9654294108181395,0.19354963708019013
2025-09-27T03:47:30.625457,192.168.1.213,10.0.5.72,17768,3306,TCP,985,939690,29.60194147066295,954,33.27484452248464,31744.201674450345,RST,MySQL,Botnet,False,False,US,US,0.7647590286367701,0.7434728869632035
2025-09-24T16:00:20.625461,192.168.2.113,10.0.5.44,37732,53,TCP,80,114480,140.30360339143851,1431,0.5701920554157462,815.944831299933,RST,DNS,Normal,False,False,IR,US,0.957894855585003,0.004755385044219018
2025-09-28T20:30:56.625466,192.168.6.172,10.0.3.28,1172,25,UDP,90,18090,195.82996723979088,201,0.45958236764548066,92.3760558967416,RST,SMTP,Normal,False,False,AU,US,0.9710131672319904,0.1439197385359471
2025-09-25T09:04:07.625470,192.168.4.31,10.0.8.155,18425,25,ICMP,185,128205,10.926477792795,693,16.931348189989492,11733.424295662719,PSH,SMTP,Normal,False,False,DE,US,0.7712027054466641,0.22381901268780513
2025-09-25T09:19:21.625475,192.168.9.227,10.0.7.223,52349,443,TCP,137,19591,144.36010649856368,143,0.9490156479024424,135.70923765004926,ACK,HTTPS,Normal,False,False,CN,US,0.9619870887961959,0.2043349068444596
2025-09-27T09:27:27.625480,192.168.1.234,10.0.1.254,35409,80,ICMP,120,113640,59.283897288201814,947,2.024158422254763,1916.8780258752604,ACK,HTTP,Normal,False,False,KP,US,0.7527117395232545,0.24787443124168465
2025-09-28T11:27:10.625484,192.168.9.55,10.0.3.10,43243,53,UDP,137,31373,54.056060395360824,229,2.5344059296588615,580.3789578918793,SYN,DNS,Normal,False,False,IR,US,0.7726348569231613,0.13111353853003568
2025-09-29T07:11:15.625489,192.168.5.90,10.0.5.22,33786,443,TCP,168,30408,155.98138341119946,181,1.0770516091469515,194.94634125559824,ACK,HTTPS,Normal,False,False,FR,US,0.9556744811467386,0.2701190258587799
2025-09-26T09:22:11.625493,192.168.8.32,10.0.9.169,49426,25,ICMP,123,184008,139.14756100670604,1496,0.8839536899541643,1322.3947201714298,RST,SMTP,Normal,False,False,DE,US,0.8083684675040833,0.0029616205344951017
2025-09-27T00:31:18.625497,192.168.5.1,10.0.2.69,12989,110,UDP,174,41586,35.25862768125778,239,4.934962346605797,1179.4560008387855,ACK,POP3,Normal,False,False,FR,US,0.8700552911716329,0.12316371716252567
2025-09-29T00:56:21.625502,192.168.8.125,10.0.8.251,5094,53,UDP,173,14705,224.01687812723782,85,0.7722632394767099,65.64237535552034,ACK,DNS,Normal,False,False,DE,US,0.8707702821316008,0.27697401421207607
2025-09-24T05:33:43.625507,192.168.4.103,10.0.9.34,27852,110,ICMP,138,154836,75.8609246293623,1122,1.8191183494563747,2041.0507880900525,PSH,POP3,Normal,False,False,CA,US,0.7765582570202733,0.06493578765309609
2025-09-24T04:44:18.625511,192.168.2.125,10.0.3.28,19885,25,TCP,153,46818,47.278118122686585,306,3.236169417804774,990.267841848261,SYN,SMTP,Normal,False,False,FR,US,0.8433875974913387,0.062069476786157735
2025-09-29T09:29:20.625516,192.168.4.248,10.0.10.231,31271,443,UDP,38,17404,262.6125741894138,458,0.14469984964463983,66.27253113724504,FIN,HTTPS,Normal,False,False,KP,US,0.8767502335868304,0.05468576048649538
2025-09-25T14:13:54.625521,192.168.5.184,10.0.1.55,29380,110,ICMP,136,151096,27.984050077663163,1111,4.859911257397122,5399.361406968202,PSH,POP3,Normal,False,False,IR,US,0.9907906027076676,0.027435234303174672
2025-09-26T14:26:28.625525,192.168.7.55,10.0.6.36,39187,443,TCP,51,4641,259.6855963024931,91,0.19639133138748666,17.871611156261288,RST,HTTPS,Normal,False,False,FR,US,0.7674951149989593,0.22926065682675748
2025-09-28T03:53:35.625530,192.168.6.144,10.0.10.53,38426,80,ICMP,16,10560,237.83990790234682,660,0.06727214175751085,44.39961355995716,PSH,HTTP,Normal,False,False,DE,US,0.9528128239478858,0.2897059294987464
2025-09-24T01:08:28.625535,192.168.6.9,10.0.4.213,61771,443,ICMP,198,90684,29.2467897087629,458,6.769973797865254,3100.6479994222864,PSH,HTTPS,Normal,False,False,CA,US,0.9950483258454892,0.01240552684884728
2025-09-28T07:51:01.625540,192.168.7.246,10.0.3.51,16016,110,ICMP,171,48222,238.7921708003772,282,0.7161038799004456,201.94129413192564,ACK,POP3,Normal,False,False,CA,US,0.7450511294124231,0.17840238891124008
2025-09-26T12:58:20.625553,192.168.6.163,10.0.10.186,57646,25,ICMP,72,85176,165.87879626399982,1183,0.43405185968079,513.4833500023746,SYN,SMTP,Normal,False,False,IR,US,0.942635038625027,0.18298405687621871
2025-09-28T04:17:41.625558,192.168.2.115,10.0.3.182,38623,80,TCP,180,110700,113.83175371875407,615,1.5812810935402863,972.4878725272761,PSH,HTTP,Normal,False,False,CN,US,0.798188214380282,0.278304499846614
2025-09-25T08:19:54.625566,192.168.6.94,10.0.7.15,58323,80,TCP,129,23091,76.41842192208252,179,1.6880746390121812,302.1653603831804,RST,HTTP,Normal,False,False,GB,US,0.8484823848398176,0.045786377104360565
2025-09-26T20:17:05.625570,192.168.6.172,10.0.5.31,39273,25,ICMP,67,39865,58.73808307807482,595,1.1406569041577916,678.6908579738861,PSH,SMTP,Normal,False,False,GB,US,0.8845157108659941,0.13922523373772713
2025-09-29T08:56:33.625575,192.168.9.107,10.0.7.22,3741,25,ICMP,160,186560,81.93513311199202,1166,1.9527642651328336,2276.923133144884,RST,SMTP,Normal,False,False,RU,US,0.8871397326432642,0.10865013465129514
2025-09-26T14:03:57.625579,192.168.4.221,10.0.9.243,19105,443,TCP,5,590,46.228446566016025,118,0.10815851215895401,12.762704434756573,PSH,HTTPS,Normal,False,False,DE,US,0.8693200163454627,0.14837133285833365
2025-09-29T23:33:00.625584,192.168.9.132,10.0.5.225,51265,80,TCP,32,43424,41.17370793333396,1357,0.7771950015240919,1054.6536170681927,FIN,HTTP,Normal,False,False,US,US,0.7903528187446528,0.19495989124388693
2025-09-28T11:51:11.625589,192.168.1.246,10.0.6.114,40207,25,TCP,89,113742,153.56655961481226,1278,0.5795532583606535,740.6690641849152,ACK,SMTP,Normal,False,False,IR,US,0.9936457632885041,0.23553583380620835
2025-09-25T08:00:43.625593,192.168.9.106,10.0.10.78,25167,443,TCP,136,77928,106.88959957256974,573,1.2723408127997202,729.0512857342396,ACK,HTTPS,Normal,False,False,CN,US,0.8949091790513755,0.0166341368026475
2025-09-24T13:29:15.625598,192.168.7.168,10.0.8.5,23562,110,ICMP,89,46102,54.96480395231533,518,1.6192180013452222,838.7549246968251,RST,POP3,Normal,False,False,CN,US,0.7777406649148857,0.2363679173448866
2025-09-25T06:46:01.625602,192.168.9.252,10.0.2.122,34071,443,TCP,116,87812,39.98021836506846,757,2.9014348781384243,2196.386202750787,FIN,HTTPS,Normal,False,False,RU,US,0.7582190977240236,0.08242438838263307
2025-09-24T11:45:09.625607,192.168.8.14,10.0.8.99,50573,110,ICMP,137,189882,226.64031766106717,1386,0.6044820330903296,837.8120978631968,ACK,POP3,Normal,False,False,RU,US,0.7249935125823014,0.04232289416350362
2025-09-29T08:12:57.625612,192.168.6.18,10.0.10.95,53165,110,TCP,36,42804,290.133199464595,1189,0.12408093960440775,147.53223718964082,PSH,POP3,Normal,False,False,RU,US,0.7668008443521993,0.058824924166076306
2025-09-27T15:03:54.625617,192.168.10.183,10.0.9.163,20651,110,UDP,157,235029,225.72289465846993,1497,0.6955430916192568,1041.2280081540275,ACK,POP3,Normal,False,False,AU,US,0.8883344737214293,0.1568726892179431
2025-09-30T08:15:08.625621,192.168.8.122,10.0.4.75,23653,80,TCP,25,16400,256.1982014573518,656,0.09758070063642364,64.01293961749391,PSH,HTTP,Normal,False,False,CN,US,0.8706660640758053,0.18761438303731934
2025-09-27T15:27:10.625626,192.168.5.197,10.0.7.218,42832,80,TCP,67,89713,187.09465779096868,1339,0.3581074991187385,479.5059413199909,PSH,HTTP,Normal,False,False,DE,US,0.8248561071242326,0.25058493970662726
2025-09-29T00:32:47.625630,192.168.2.131,10.0.4.79,27549,80,UDP,182,31668,118.72005228316641,174,1.533018192797799,266.7451655468171,RST,HTTP,Normal,False,False,DE,US,0.731927166243178,0.2627060456473394
2025-09-26T22:41:39.625635,192.168.3.205,10.0.3.136,56925,80,TCP,118,150332,74.03903673366015,1274,1.5937538520994021,2030.442407574638,RST,HTTP,Normal,False,False,AU,US,0.9780900305151609,0.22449078349296925
2025-09-24T00:29:18.625640,192.168.7.161,10.0.1.78,42502,25,ICMP,190,33440,115.1145605820988,176,1.6505296900689943,290.493225452143,PSH,SMTP,Normal,False,False,FR,US,0.900711099829688,0.24316096077936206
2025-09-24T02:27:58.625644,192.168.9.30,10.0.5.227,13090,53,TCP,82,74456,102.27941870276331,908,0.8017253230417958,727.9665933219505,FIN,DNS,Normal,False,False,US,US,0.7800993971408046,0.1638366045436618
2025-09-29T03:58:08.625649,192.168.2.160,10.0.4.124,21018,80,TCP,77,17402,154.21277286130226,226,0.4993101321720814,112.8440898708904,SYN,HTTP,Normal,False,False,CA,US,0.7270846486658058,0.28964337426013426
2025-09-25T01:15:01.625653,192.168.9.72,10.0.8.29,45016,53,UDP,3,879,206.79841760566626,293,0.01450688082981637,4.250516083136197,FIN,DNS,Normal,False,False,FR,US,0.9394156054197492,0.24809121636584985
2025-09-29T06:37:19.625658,203.0.113.52,10.0.4.154,4397,23,UDP,396,110880,74.66610030695009,280,5.303611657392792,1485.0112640699817,ACK,Unknown,Brute Force,False,False,GB,US,0.7565219010938196,0.7561755988268609
2025-09-27T22:11:41.625663,172.16.0.193,10.0.1.234,10994,3389,ICMP,810,750060,12.907451821557698,926,62.754446903854294,58110.61783296908,SYN,RDP,Web Attack,False,False,RU,US,0.9693762355138194,0.9890747190612225
2025-09-28T22:13:59.625668,192.168.6.242,10.0.4.224,8402,443,TCP,135,110160,174.43696888852344,816,0.7739185154396587,631.5175085987615,FIN,HTTPS,Normal,False,False,IR,US,0.881190525107478,0.012998840454740456
2025-09-28T10:34:18.625673,192.168.5.221,10.0.2.137,62486,8080,TCP,54,17550,199.95133074315285,325,0.27006571948933716,87.77135883403459,RST,Unknown,Malware C2,False,False,IR,US,0.9891712955953978,0.9666131701401764
2025-09-25T17:54:13.625678,172.16.0.54,10.0.2.90,49534,443,UDP,7267,683098,0.8894992147653034,94,8169.765503297736,767957.9573099873,ACK,HTTPS,DDoS,False,False,CA,US,0.9692298779160256,0.9152560613740301
2025-09-30T04:33:36.625682,192.168.10.101,10.0.4.96,12664,25,UDP,41,47396,205.98861191275884,1156,0.1990401295454357,230.09038975452367,RST,SMTP,Normal,False,False,US,US,0.7309394143384063,0.22282006839925103
2025-09-27T22:58:45.625687,192.168.1.198,10.0.6.131,19956,25,TCP,86,26660,41.499269905564695,310,2.0723256142987743,642.4209404326201,SYN,SMTP,Normal,False,False,CN,US,0.7011303772918368,0.09668287268077516
2025-09-27T07:51:23.625692,192.168.9.19,10.0.4.16,40959,80,ICMP,169,53911,125.28176648906971,319,1.3489592678655637,430.3180064491149,ACK,HTTP,Normal,False,False,FR,US,0.940455776382879,0.29226998040935176
2025-09-24T03:29:36.625696,192.168.9.120,10.0.4.169,8443,53,ICMP,67,65660,206.37336781906748,980,0.32465429385607797,318.16120797895644,FIN,DNS,Normal,False,False,CA,US,0.8965554137871243,0.021574948913274005
2025-09-28T13:24:58.625701,192.168.10.68,10.0.8.50,28989,53,UDP,128,156160,234.54562211045516,1220,0.5457360442213696,665.797973950071,ACK,DNS,Normal,False,False,DE,US,0.8558285693564659,0.07541835056993453
2025-09-26T06:42:45.625707,192.168.10.250,10.0.7.135,55109,80,UDP,108,61236,210.21292490872105,567,0.5137647937056958,291.3046380311295,FIN,HTTP,Normal,False,False,DE,US,0.8638123453295234,0.1311400155357289
2025-09-29T15:25:38.625711,192.168.2.91,10.0.9.131,61650,25,UDP,132,41580,139.07389899028792,315,0.9491356822405481,298.97773990577264,SYN,SMTP,Normal,False,False,AU,US,0.8424790111875632,0.059864078136696836
2025-09-24T19:38:05.625716,172.16.0.182,10.0.1.159,45749,62184,ICMP,2,132,0.0918887745818249,66,21.765444246065602,1436.5193202403298,SYN,Unknown,Port Scan,False,False,CN,US,0.7758764824921085,0.983796784323292
2025-09-27T10:34:42.625721,192.168.4.116,10.0.10.171,11768,53,ICMP,187,254507,16.14449635179843,1361,11.58289462397314,15764.319583227443,FIN,DNS,Normal,False,False,AU,US,0.9996956856133675,0.19328463294749929
2025-09-24T04:11:35.625728,192.168.2.41,10.0.6.170,25684,80,UDP,8,7216,34.93449842816743,902,0.22899999599105905,206.55799638393526,SYN,HTTP,Normal,False,False,IR,US,0.8734900030150501,0.29878369266488264
2025-09-27T01:42:07.625732,192.168.7.132,10.0.5.16,19745,25,ICMP,10,13240,180.92225080629564,1324,0.05527236122386349,73.18060626039527,ACK,SMTP,Normal,False,False,GB,US,0.7650436929497432,0.023888415143110974
2025-09-30T12:05:45.625736,192.168.1.64,10.0.9.121,2520,110,ICMP,172,48160,276.04137872217206,280,0.6230949895852868,174.4665970838803,ACK,POP3,Normal,False,False,KP,US,0.9917442097500053,0.242735213912625
2025-09-28T22:27:41.625741,192.168.9.150,10.0.3.204,6270,110,TCP,117,50310,10.088066650239417,430,11.597861518611523,4987.080453002955,ACK,POP3,Normal,False,False,GB,US,0.840972866016731,0.2813039912769501
2025-09-24T08:06:24.625751,192.168.1.23,10.0.2.204,38361,443,ICMP,141,43146,126.64498172601583,306,1.1133484965479317,340.6846399436671,FIN,HTTPS,Normal,False,False,CN,US,0.9166776827207572,0.032541120489717086
2025-09-26T23:46:50.625756,192.168.9.156,10.0.2.68,36781,25,ICMP,154,224070,66.04743458219149,1455,2.33165755754461,3392.561746227407,FIN,SMTP,Normal,False,False,CN,US,0.8108520152228861,0.03737204474880768
2025-09-25T05:38:51.625760,192.168.4.249,10.0.3.239,17961,443,ICMP,154,52206,51.942542282952815,339,2.9648144513431283,1005.0720990053205,PSH,HTTPS,Normal,False,False,AU,US,0.8271099005826342,0.061944685264331875
2025-09-26T00:36:46.625765,192.168.6.111,10.0.8.109,28800,53,TCP,19,17670,150.16125061002083,930,0.12653064570795508,117.67350050839823,ACK,DNS,Normal,False,False,RU,US,0.7348400474843609,0.20942353710229925
2025-09-30T08:36:36.625770,192.168.5.144,10.0.3.170,48073,25,TCP,4,4928,6.79147501894968,1232,0.5889736749143798,725.6155674945159,PSH,SMTP,Normal,False,False,KP,US,0.8059169474987615,0.2932993664278233
2025-09-25T04:08:06.625775,192.168.7.212,10.0.7.104,5968,53,TCP,185,271025,297.2944420515493,1465,0.6222787036426398,911.6383008364672,SYN,DNS,Normal,False,False,CN,US,0.9024647322855254,0.06365997590474975
2025-09-26T22:35:32.625779,192.168.5.21,10.0.4.149,58388,110,TCP,4,4496,75.5513345633348,1124,0.05294413425148425,59.509206898668296,ACK,POP3,Normal,False,False,KP,US,0.9288817545892991,0.24279193575293398
2025-09-24T15:38:07.625784,192.168.2.157,10.0.9.188,51827,110,ICMP,94,96632,182.7159539661649,1028,0.5144597281166088,528.8646005038738,FIN,POP3,Normal,False,False,DE,US,0.7390187494442171,0.2728999856225428
2025-09-29T04:24:31.625788,192.168.3.107,10.0.1.36,53976,25,ICMP,168,154896,43.94689931767203,922,3.8227952963326235,3524.6172632186785,FIN,SMTP,Normal,False,False,CN,US,0.7239123638529606,0.2585778191128572
2025-09-25T06:50:48.625793,10.0.0.142,10.0.5.249,12427,25,UDP,367,116706,22.55901035152387,318,16.268444150751897,5173.365239939103,RST,SMTP,Botnet,False,False,RU,US,0.9710637125171482,0.8753691794927347
2025-09-30T10:02:22.625798,77.72.153,10.0.6.53,57375,443,UDP,2784,225504,3.9470385412818856,81,705.3389448525213,57132.454533054224,SYN,HTTPS,DDoS,True,False,AU,US,0.23037782107231244,0.7181462322002804
2025-09-29T03:01:00.625802,192.168.3.139,10.0.7.70,8852,110,TCP,186,136338,70.17419271323286,733,2.6505470573789114,1942.8509930587422,PSH,POP3,Normal,False,False,RU,US,0.703212643617676,0.20990300153643446
2025-09-29T13:52:42.625807,192.168.3.250,10.0.8.79,33762,443,UDP,110,117370,263.27276194654576,1067,0.4178176245301598,445.81140537368054,RST,HTTPS,Normal,False,False,IR,US,0.7006871581825463,0.05609611616710203
2025-09-24T15:03:56.625812,192.168.10.56,10.0.6.182,12966,443,TCP,87,99093,3.8759031677672433,1139,22.446381200518307,25566.42818739035,FIN,HTTPS,Normal,False,False,US,US,0.9212795342166147,0.15935492191793754
2025-09-26T20:59:23.625816,192.168.3.84,10.0.5.73,36565,110,TCP,132,95700,158.11561814814675,725,0.8348321408472269,605.2533021142395,PSH,POP3,Normal,False,False,AU,US,0.7355790818593357,0.06219304987112612
2025-09-30T16:38:00.625821,192.168.9.86,10.0.4.167,63893,53,ICMP,149,136335,32.18517005558998,915,4.629461324661276,4235.957112065067,FIN,DNS,Normal,False,False,RU,US,0.7734654831382433,0.007253469440881987
2025-09-24T19:58:30.625825,192.168.10.51,10.0.4.138,44217,110,TCP,91,126399,150.70968813251383,1389,0.6038098885851774,838.6919352448114,RST,POP3,Normal,False,False,DE,US,0.9738276173118373,0.26960398369020583
2025-09-24T04:55:11.625830,192.168.6.104,10.0.6.236,61585,25,ICMP,97,13580,99.25869647592543,140,0.9772443467815108,136.81420854941152,SYN,SMTP,Normal,False,False,CN,US,0.9254215754112532,0.17742893521217598
