timestamp,hostname,event_type,process_name,user,severity,file_hash,parent_process,command_line,label
2025-09-24T10:10:09.713239,DESKTOP-1104,Service Start/Stop,outlook.exe,user52,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T14:58:25.713242,DESKTOP-1593,Login Event,word.exe,user97,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-25T03:22:49.713245,DESKTOP-5604,Suspicious Activity,excel.exe,user11,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-25T07:17:52.713248,DESKTOP-1279,Malware Detection,outlook.exe,user70,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-25T12:07:50.713251,DESKTOP-4683,Registry Change,chrome.exe,user12,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-26T19:29:27.713254,DESKTOP-3300,Suspicious Activity,firefox.exe,user84,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-25T13:10:52.713257,DESKTOP-8887,Process Creation,chrome.exe,user81,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-30T09:39:18.713260,DESKTOP-9325,Registry Change,word.exe,user56,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-28T12:12:19.713263,DESKTOP-5367,Network Connection,chrome.exe,user17,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-24T05:17:16.713266,DESKTOP-6481,Service Start/Stop,notepad.exe,user13,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-25T07:10:50.713269,DESKTOP-6283,File Modification,outlook.exe,user39,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-29T16:59:14.713272,DESKTOP-3674,Login Event,firefox.exe,user31,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-30T17:52:39.713275,DESKTOP-3816,Malware Detection,firefox.exe,user30,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-24T20:47:38.713278,DESKTOP-5193,Registry Change,notepad.exe,user93,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-27T11:42:28.713281,DESKTOP-6189,Malware Detection,word.exe,user62,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-30T14:56:02.713285,DESKTOP-3318,File Modification,chrome.exe,user66,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-30T09:33:41.713288,DESKTOP-4445,Suspicious Activity,word.exe,user5,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-30T06:29:14.713291,DESKTOP-1267,Network Connection,firefox.exe,user87,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-24T13:56:12.713294,DESKTOP-7489,Suspicious Activity,firefox.exe,user57,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-26T08:28:25.713297,DESKTOP-4277,Network Connection,outlook.exe,user81,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-25T08:39:34.713300,DESKTOP-2193,Network Connection,outlook.exe,user8,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-29T06:34:32.713303,DESKTOP-4066,Malware Detection,suspicious_process.exe,user61,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-29T00:42:49.713306,DESKTOP-5065,File Modification,firefox.exe,user92,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-29T19:04:01.713309,DESKTOP-4196,Process Creation,outlook.exe,user13,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-25T00:29:54.713312,DESKTOP-7340,Process Creation,chrome.exe,user15,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-30T17:55:37.713315,DESKTOP-1290,File Modification,outlook.exe,user69,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-27T00:14:28.713318,DESKTOP-2876,Malware Detection,chrome.exe,user54,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-23T23:26:30.713321,DESKTOP-5731,Network Connection,chrome.exe,user54,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-29T05:48:58.713324,DESKTOP-4516,Registry Change,suspicious_process.exe,user52,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-30T07:37:30.713327,DESKTOP-5416,Process Creation,outlook.exe,user47,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T05:01:47.713330,DESKTOP-4973,Suspicious Activity,outlook.exe,user94,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-29T01:02:20.713333,DESKTOP-4227,Suspicious Activity,suspicious_process.exe,user14,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-25T00:46:00.713336,DESKTOP-7666,Process Creation,word.exe,user99,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-26T18:27:10.713339,DESKTOP-8898,File Modification,chrome.exe,user17,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-29T16:49:02.713342,DESKTOP-9361,Malware Detection,excel.exe,user86,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T13:17:25.713345,DESKTOP-6872,Login Event,word.exe,user35,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-27T02:38:34.713348,DESKTOP-2222,Login Event,excel.exe,user63,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-29T14:31:41.713351,DESKTOP-1940,Suspicious Activity,excel.exe,user21,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-24T21:33:02.713354,DESKTOP-9167,Service Start/Stop,notepad.exe,user79,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-30T16:21:15.713357,DESKTOP-7595,Registry Change,notepad.exe,user30,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-29T18:26:23.713360,DESKTOP-6642,File Modification,excel.exe,user35,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-27T06:52:45.713363,DESKTOP-7079,Malware Detection,word.exe,user92,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-24T04:24:44.713367,DESKTOP-1096,File Modification,excel.exe,user17,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-29T08:23:16.713370,DESKTOP-5124,Malware Detection,outlook.exe,user93,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-23T22:54:01.713373,DESKTOP-8986,File Modification,notepad.exe,user14,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-28T01:00:51.713376,DESKTOP-3773,Network Connection,outlook.exe,user31,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-24T20:03:57.713379,DESKTOP-5354,Network Connection,excel.exe,user68,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-29T11:05:02.713382,DESKTOP-9348,Login Event,word.exe,user95,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-28T09:05:16.713385,DESKTOP-8192,Service Start/Stop,excel.exe,user17,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T03:39:03.713388,DESKTOP-1264,Suspicious Activity,outlook.exe,user77,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-25T21:04:38.713391,DESKTOP-4868,Process Creation,word.exe,user72,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-26T08:15:58.713394,DESKTOP-3639,Process Creation,cmd.exe,user26,High,45e0edaca8702e6e90d1d98cf3647d5f,cmd.exe,"""cmd.exe"" --flag value",Malicious
2025-09-30T00:40:46.713397,DESKTOP-2439,Service Start/Stop,chrome.exe,user67,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-26T02:51:03.713400,DESKTOP-2134,Process Creation,outlook.exe,user71,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-27T11:31:37.713403,DESKTOP-9537,Malware Detection,chrome.exe,user26,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-28T03:26:36.713406,DESKTOP-6660,Registry Change,notepad.exe,user93,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-29T22:21:51.713409,DESKTOP-3150,File Modification,excel.exe,user86,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T05:27:54.713412,DESKTOP-3059,Process Creation,outlook.exe,user82,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-24T09:22:41.713415,DESKTOP-6046,Registry Change,excel.exe,user9,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-23T20:12:40.713419,DESKTOP-6173,Suspicious Activity,notepad.exe,user13,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-30T02:41:44.713422,DESKTOP-1794,File Modification,excel.exe,user28,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-30T06:56:41.713425,DESKTOP-1891,Suspicious Activity,excel.exe,user10,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T19:43:48.713428,DESKTOP-2743,Registry Change,suspicious_process.exe,user100,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-29T09:10:26.713431,DESKTOP-8271,Login Event,chrome.exe,user6,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-23T23:41:58.713434,DESKTOP-7242,Service Start/Stop,outlook.exe,user44,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-30T15:42:10.713437,DESKTOP-5997,Login Event,excel.exe,user91,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-27T22:47:27.713440,DESKTOP-4686,Process Creation,outlook.exe,user91,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-30T07:13:31.713443,DESKTOP-5718,Network Connection,firefox.exe,user53,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-30T07:35:35.713446,DESKTOP-5761,Process Creation,chrome.exe,user56,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-26T08:02:48.713449,DESKTOP-4265,Malware Detection,outlook.exe,user98,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T02:33:06.713452,DESKTOP-9187,Service Start/Stop,excel.exe,user80,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-26T21:22:46.713455,DESKTOP-8626,File Modification,excel.exe,user92,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-30T01:15:35.713458,DESKTOP-3541,Network Connection,notepad.exe,user59,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-30T16:42:32.713462,DESKTOP-2442,Process Creation,notepad.exe,user86,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-28T19:09:23.713464,DESKTOP-6829,Process Creation,word.exe,user58,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-28T08:37:20.713468,DESKTOP-5150,Service Start/Stop,chrome.exe,user84,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-26T09:58:18.713471,DESKTOP-4722,Network Connection,excel.exe,user53,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-25T23:17:37.713474,DESKTOP-2356,Service Start/Stop,word.exe,user91,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-24T18:58:58.713477,DESKTOP-2203,Suspicious Activity,firefox.exe,user19,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-26T17:15:35.713480,DESKTOP-1874,Registry Change,suspicious_process.exe,user55,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-27T09:32:27.713483,DESKTOP-4628,Registry Change,suspicious_process.exe,user43,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-24T22:29:22.713486,DESKTOP-1177,Malware Detection,excel.exe,user39,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T08:38:33.713489,DESKTOP-8655,Login Event,outlook.exe,user13,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-25T14:53:39.713492,DESKTOP-6163,Malware Detection,outlook.exe,user23,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T05:00:31.713495,DESKTOP-7796,Login Event,chrome.exe,user55,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-26T17:44:22.713498,DESKTOP-9112,File Modification,excel.exe,user93,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T19:52:29.713501,DESKTOP-7414,Suspicious Activity,firefox.exe,user34,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-27T06:40:36.713504,DESKTOP-2435,Login Event,firefox.exe,user45,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-26T18:45:38.713507,DESKTOP-2791,Registry Change,excel.exe,user99,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-25T08:30:23.713510,DESKTOP-7773,Login Event,suspicious_process.exe,user27,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-28T02:04:38.713513,DESKTOP-4394,Suspicious Activity,word.exe,user74,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-30T10:03:10.713516,DESKTOP-6709,Network Connection,chrome.exe,user31,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-29T05:14:58.713519,DESKTOP-3850,File Modification,word.exe,user97,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-29T01:48:21.713522,DESKTOP-2171,Suspicious Activity,notepad.exe,user11,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-24T02:11:01.713525,DESKTOP-8012,Service Start/Stop,excel.exe,user76,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-28T08:23:16.713528,DESKTOP-8244,Suspicious Activity,excel.exe,user34,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-26T08:20:26.713531,DESKTOP-7429,File Modification,cryptolocker.exe,user11,Critical,3af736ade5b17a0a154c22c3b34acc49,cmd.exe,"""cryptolocker.exe"" --flag value",Malicious
2025-09-27T03:41:45.713534,DESKTOP-7830,File Modification,chrome.exe,user76,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-26T12:42:10.713537,DESKTOP-2334,File Modification,word.exe,user46,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-27T10:16:50.713540,DESKTOP-4535,File Modification,firefox.exe,user13,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-28T03:26:28.713543,DESKTOP-7155,Suspicious Activity,firefox.exe,user61,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-24T05:19:37.713546,DESKTOP-5700,Process Creation,excel.exe,user89,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-25T21:28:49.713549,DESKTOP-7380,Process Creation,word.exe,user41,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-29T02:30:18.713553,DESKTOP-8470,File Modification,word.exe,user8,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-25T08:07:23.713557,DESKTOP-7626,Suspicious Activity,suspicious_process.exe,user35,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-25T08:34:59.713561,DESKTOP-8529,Login Event,chrome.exe,user39,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-25T04:19:19.713565,DESKTOP-6623,Registry Change,excel.exe,user66,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-25T14:21:49.713569,DESKTOP-4588,Registry Change,chrome.exe,user5,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-28T02:20:12.713573,DESKTOP-5692,Malware Detection,notepad.exe,user97,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-24T16:50:47.713576,DESKTOP-6700,Service Start/Stop,notepad.exe,user92,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-24T19:31:39.713580,DESKTOP-1189,Registry Change,firefox.exe,user99,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-29T06:48:32.713584,DESKTOP-9650,Network Connection,word.exe,user99,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-25T10:07:09.713588,DESKTOP-7791,Process Creation,outlook.exe,user76,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-26T07:35:30.713592,DESKTOP-8114,File Modification,word.exe,user82,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-26T09:49:50.713596,DESKTOP-3329,Network Connection,suspicious_process.exe,user35,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-26T15:52:15.713600,DESKTOP-9573,Network Connection,outlook.exe,user4,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T21:55:08.713604,DESKTOP-6302,Login Event,notepad.exe,user42,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-27T20:07:18.713608,DESKTOP-4427,Network Connection,outlook.exe,user5,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T08:51:08.713612,DESKTOP-2897,File Modification,word.exe,user3,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-25T09:00:03.713616,DESKTOP-6305,File Modification,notepad.exe,user87,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-28T02:57:12.713620,DESKTOP-5899,Suspicious Activity,firefox.exe,user9,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-26T18:54:01.713624,DESKTOP-2337,Process Creation,word.exe,user46,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-28T18:51:55.713628,DESKTOP-7451,Login Event,excel.exe,user98,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-24T01:09:12.713632,DESKTOP-3277,Registry Change,outlook.exe,user39,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-28T13:31:12.713636,DESKTOP-4452,Process Creation,outlook.exe,user64,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-23T23:19:42.713640,DESKTOP-7462,Network Connection,excel.exe,user31,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-25T07:52:32.713644,DESKTOP-7348,Network Connection,notepad.exe,user97,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-28T11:12:53.713648,DESKTOP-6039,File Modification,cryptolocker.exe,user18,Critical,3af736ade5b17a0a154c22c3b34acc49,cmd.exe,"""cryptolocker.exe"" --flag value",Malicious
2025-09-29T12:39:46.713652,DESKTOP-3128,File Modification,excel.exe,user57,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-29T16:49:11.713656,DESKTOP-8597,Service Start/Stop,outlook.exe,user75,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-27T13:07:24.713660,DESKTOP-6952,Suspicious Activity,excel.exe,user62,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-26T10:49:20.713664,DESKTOP-5525,File Modification,word.exe,user86,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-29T02:40:06.713668,DESKTOP-4143,Malware Detection,suspicious_process.exe,user27,Medium,8c243ef4943847bc4d35a4dc24559ec1,cmd.exe,"""suspicious_process.exe"" --flag value",Malicious
2025-09-24T12:12:59.713671,DESKTOP-6609,Malware Detection,notepad.exe,user43,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-28T09:43:49.713674,DESKTOP-7690,Network Connection,firefox.exe,user86,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-29T01:49:52.713678,DESKTOP-2634,Process Creation,excel.exe,user1,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-26T13:44:46.713681,DESKTOP-1778,File Modification,notepad.exe,user84,Low,a37e9ce9e5a53c24d44a59084f0dde32,explorer.exe,"""notepad.exe"" --flag value",Benign
2025-09-28T19:11:11.713685,DESKTOP-5771,Suspicious Activity,word.exe,user29,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-28T04:08:23.713688,DESKTOP-8735,Network Connection,chrome.exe,user52,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-27T18:58:19.713691,DESKTOP-2836,Malware Detection,firefox.exe,user27,Low,a1ad0c9eca514d6fa4a49308f8e597b3,explorer.exe,"""firefox.exe"" --flag value",Benign
2025-09-28T20:35:13.713694,DESKTOP-4108,Suspicious Activity,excel.exe,user27,Low,cf0ee1fe487262be8a30d78ecb231bde,explorer.exe,"""excel.exe"" --flag value",Benign
2025-09-30T17:25:49.713698,DESKTOP-5972,Login Event,outlook.exe,user30,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-26T11:51:09.713702,DESKTOP-5355,Login Event,word.exe,user29,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-24T13:57:35.713706,DESKTOP-5827,Network Connection,chrome.exe,user45,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
2025-09-27T07:04:46.713710,DESKTOP-8413,Process Creation,word.exe,user56,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-26T10:52:53.713713,DESKTOP-6090,Service Start/Stop,outlook.exe,user74,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-29T21:17:00.713716,DESKTOP-1980,Login Event,word.exe,user36,Low,be3d50d996950caf39e3708aefe0438e,explorer.exe,"""word.exe"" --flag value",Benign
2025-09-27T18:24:40.713720,DESKTOP-9163,Service Start/Stop,outlook.exe,user12,Low,7bb451006e81270667c34f8de6b5f44f,explorer.exe,"""outlook.exe"" --flag value",Benign
2025-09-27T11:49:53.713722,DESKTOP-1224,Service Start/Stop,chrome.exe,user88,Low,f8130c7aa6e824198c00e036314ba22d,explorer.exe,"""chrome.exe"" --flag value",Benign
